id_str	from_user	text	created_at	time	geo_coordinates	iso_language_code	to_user	to_user_id_str	from_user_id_str	in_reply_to_status_id_str	source	profile_image_url	status_url	entities_str								
212579540587917000	MorenoTiziani	"#ArcheoFOSS 2012: brava Anna M. Marras con un intervento efficace, da cui è nata la discussione sui ""veri"" problemi dietro GIS e Open Data."	Tue, 12 Jun 2012 16:18:06 +0000	12/06/2012 16:18:06		it		0	14774005		&lt	a href=&quot	http://twitter.com/&quot	&gt	web&lt	/a&gt		http://a0.twimg.com/profile_images/1849265247/Moreno_Tiziani_Anthropos_normal.jpg	http://twitter.com/MorenoTiziani/statuses/212579540587917314	"{""urls"":[],""hashtags"":[{""text"":""ArcheoFOSS"",""indices"":[0,11]}],""user_mentions"":[]}"		
212578989309559000	MorenoTiziani	#ArcheoFOSS 2012: Raptor 1.0 di Arc-Team è la soluzione giusta per le PA!	Tue, 12 Jun 2012 16:15:55 +0000	12/06/2012 16:15:55		it		0	14774005		&lt	a href=&quot	http://twitter.com/&quot	&gt	web&lt	/a&gt		http://a0.twimg.com/profile_images/1849265247/Moreno_Tiziani_Anthropos_normal.jpg	http://twitter.com/MorenoTiziani/statuses/212578989309558784	"{""urls"":[],""hashtags"":[{""text"":""ArcheoFOSS"",""indices"":[0,11]}],""user_mentions"":[]}"		
212578610278711000	MorenoTiziani	"RT @lad_unifg: #archeofoss 
Inizia la discussione sugli interventi del pomeriggio. Cartografia e webGIS i temi principali."	Tue, 12 Jun 2012 16:14:24 +0000	12/06/2012 16:14:24		it		0	14774005		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/1849265247/Moreno_Tiziani_Anthropos_normal.jpg	http://twitter.com/MorenoTiziani/statuses/212578610278711297	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[15,26]}],""user_mentions"":[{""id"":139710953,""name"":""Archeologia Digitale"",""indices"":[3,13],""screen_name"":""lad_unifg"",""id_str"":""139710953""}]}"
212578532650525000	MorenoTiziani	Prima giornata di #ArcheoFOSS 2012 (per me): tanto di cappello per gli interventi!	Tue, 12 Jun 2012 16:14:06 +0000	12/06/2012 16:14:06		it		0	14774005		&lt	a href=&quot	http://twitter.com/&quot	&gt	web&lt	/a&gt		http://a0.twimg.com/profile_images/1849265247/Moreno_Tiziani_Anthropos_normal.jpg	http://twitter.com/MorenoTiziani/statuses/212578532650524672	"{""urls"":[],""hashtags"":[{""text"":""ArcheoFOSS"",""indices"":[18,29]}],""user_mentions"":[]}"		
212557970150666000	GabiPaolini	#ArcheoFOSS 2012 webgis open data open access per i beni archeologici http://t.co/9R9fGjGu	Tue, 12 Jun 2012 14:52:23 +0000	12/06/2012 14:52:23		it		0	35717130		&lt	a href=&quot	http://golauncher.goforandroid.com&quot	 rel=&quot	nofollow&quot	&gt	GO Launcher EX&lt	/a&gt		http://a0.twimg.com/profile_images/1686670895/386186_2739419535020_1543361348_2885626_259946654_n_normal.jpg	http://twitter.com/GabiPaolini/statuses/212557970150666240	"{""urls"":[{""expanded_url"":""http://www.ArcheoFOSS.org"",""indices"":[70,90],""display_url"":""ArcheoFOSS.org"",""url"":""http://t.co/9R9fGjGu""}],""hashtags"":[{""text"":""ArcheoFOSS"",""indices"":[0,11]}],""user_mentions"":[]}"
212556374956184000	lad_unifg	"#archeofoss #openarcheo #opendata 

Dove finiscono i dati dei servizi online? Quali garanzie danno sulla conservazione dei dati?"	Tue, 12 Jun 2012 14:46:03 +0000	12/06/2012 14:46:03	loc: 41.9014,12.4979	it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212556374956183552	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]},{""text"":""openarcheo"",""indices"":[12,23]},{""text"":""opendata"",""indices"":[24,33]}],""user_mentions"":[]}"
212555683135103000	lad_unifg	"#archeofoss 
Inizia la discussione sugli interventi del pomeriggio. Cartografia e webGIS i temi principali."	Tue, 12 Jun 2012 14:43:18 +0000	12/06/2012 14:43:18	loc: 41.9013,12.4978	it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212555683135102976	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212540532621193000	lad_unifg	"“@dret: the web is not a database. the web is a service ecosystem.”
#archeofoss"	Tue, 12 Jun 2012 13:43:06 +0000	12/06/2012 13:43:06	loc: 41.9026,12.499	en		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212540532621193216	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[68,79]}],""user_mentions"":[{""id"":13072452,""name"":""Erik Wilde"",""indices"":[1,6],""screen_name"":""dret"",""id_str"":""13072452""}]}"
212526840634544000	DPipit1	Molto interessante la sessione sugli open data in archeologia questa mattina ad #archeofoss !	Tue, 12 Jun 2012 12:48:42 +0000	12/06/2012 12:48:42	loc: 41.9125,12.5059	it		0	367049878		&lt	a href=&quot	http://twitter.com/download/android&quot	 rel=&quot	nofollow&quot	&gt	Twitter for Android&lt	/a&gt		http://a0.twimg.com/profile_images/1528647852/v011-_620h_normal.jpg	http://twitter.com/DPipit1/statuses/212526840634544128	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[80,91]}],""user_mentions"":[]}"
212511044843741000	g_gattiglia	RT @MappaProject: #archeofoss Serlorenzi: la miglior tutela non e' quella del vincolo, ma quella della condivisione tra i cittadini	Tue, 12 Jun 2012 11:45:56 +0000	12/06/2012 11:45:56		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212511044843741184	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[18,29]}],""user_mentions"":[{""id"":364907073,""name"":""Mappa Project"",""indices"":[3,16],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212510783609905000	MappaProject	#archeofoss Serlorenzi: la miglior tutela non e' quella del vincolo, ma quella della condivisione tra i cittadini	Tue, 12 Jun 2012 11:44:53 +0000	12/06/2012 11:44:53		it		0	364907073		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1819898887/mappa_normal.jpg	http://twitter.com/MappaProject/statuses/212510783609905152	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212505482726879000	archeomatica	RT @Archeologi: @AlexCarabia presenta Wiki = beta, il modus vivendi di un sistema #archeoFOSS	Tue, 12 Jun 2012 11:23:49 +0000	12/06/2012 11:23:49		it		0	189104700		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212505482726879233	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[82,93]}],""user_mentions"":[{""id"":261953980,""name"":""Ass. Naz. Archeologi"",""indices"":[3,14],""screen_name"":""Archeologi"",""id_str"":""261953980""},{""id"":440332760,""name"":""Alessandro Carabia"",""indices"":[16,28],""screen_name"":""AlexCarabia"",""id_str"":""440332760""}]}"
212498493992997000	Archeologi	@AlexCarabia presenta Wiki = beta, il modus vivendi di un sistema #archeoFOSS	Tue, 12 Jun 2012 10:56:03 +0000	12/06/2012 10:56:03		it	AlexCarabia	440332760	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212498493992996864	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[66,77]}],""user_mentions"":[{""id"":440332760,""name"":""Alessandro Carabia"",""indices"":[0,12],""screen_name"":""AlexCarabia"",""id_str"":""440332760""}]}"
212497099621794000	archeomatica	F. Cantone presenta la sezione poster di #archeofoss	Tue, 12 Jun 2012 10:50:31 +0000	12/06/2012 10:50:31		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212497099621793792	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[41,52]}],""user_mentions"":[]}"
212495683343749000	michelegrimaldi	RT @Archeologi: PA risparmierebbe 675 milioni con adozione software libero #archeoFOSS	Tue, 12 Jun 2012 10:44:53 +0000	12/06/2012 10:44:53		it		0	138762149		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1615558517/modena_normal.jpg	http://twitter.com/michelegrimaldi/statuses/212495683343749120	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[75,86]}],""user_mentions"":[{""id"":261953980,""name"":""Ass. Naz. Archeologi"",""indices"":[3,14],""screen_name"":""Archeologi"",""id_str"":""261953980""}]}"
212492182546956000	MappaProject	RT @g_gattiglia: #archeofoss Boi: i dati archeologici possono essere assimilati ai dati geografici secondo la Direttiva INSPIRE	Tue, 12 Jun 2012 10:30:58 +0000	12/06/2012 10:30:58		it		0	364907073		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1819898887/mappa_normal.jpg	http://twitter.com/MappaProject/statuses/212492182546956289	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[17,28]}],""user_mentions"":[{""id"":335212299,""name"":""Gabriele Gattiglia"",""indices"":[3,15],""screen_name"":""g_gattiglia"",""id_str"":""335212299""}]}"
212491886982738000	g_gattiglia	#archeofoss Boi: i dati archeologici possono essere assimilati ai dati geografici secondo la Direttiva INSPIRE	Tue, 12 Jun 2012 10:29:48 +0000	12/06/2012 10:29:48		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212491886982737920	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212490943755067000	Archeologi	SITAR: base cartografica completa e aggiornata da utilizzare nelle politiche di gestione urbanistica #archeoFOSS	Tue, 12 Jun 2012 10:26:03 +0000	12/06/2012 10:26:03		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212490943755067395	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[101,112]}],""user_mentions"":[]}"
212490835361677000	archeomatica	#archeofoss Jovine, Boi, Stacca sul Progetto SITAR	Tue, 12 Jun 2012 10:25:37 +0000	12/06/2012 10:25:37		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212490835361677312	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212490534986592000	archeomatica	E con #archeofoss abbiamo superato i nostri 1000 tweet! :-)	Tue, 12 Jun 2012 10:24:26 +0000	12/06/2012 10:24:26		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212490534986592256	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[6,17]}],""user_mentions"":[]}"
212490231381897000	Archeologi	@g_gattiglia paradosso di chi proibisce foto monumenti si trova poi gli stessi su FB.. quindi di proprietà di Mark Zuckerberg #archeoFOSS	Tue, 12 Jun 2012 10:23:13 +0000	12/06/2012 10:23:13		it	g_gattiglia	335212299	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212490231381897217	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[126,137]}],""user_mentions"":[{""id"":335212299,""name"":""Gabriele Gattiglia"",""indices"":[0,12],""screen_name"":""g_gattiglia"",""id_str"":""335212299""}]}"
212489609085587000	Archeologi	RT @g_gattiglia: #archeofoss Malatesta: diritto di panorama wiki Loves Monuments http://t.co/QSGsuE4s	Tue, 12 Jun 2012 10:20:45 +0000	12/06/2012 10:20:45		it		0	261953980		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212489609085587456	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[17,28]}],""media"":[{""sizes"":{""orig"":{""w"":640,""resize"":""fit"",""h"":479},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":254},""medium"":{""w"":600,""resize"":""fit"",""h"":449},""large"":{""w"":640,""resize"":""fit"",""h"":479}},""id"":212489264255090689,""media_url_https"":""https://p.twimg.com/AvLp3CqCQAESTiJ.jpg"",""media_url"":""http://p.twimg.com/AvLp3CqCQAESTiJ.jpg"",""expanded_url"":""http://twitter.com/g_gattiglia/status/212489264250896384/photo/1"",""indices"":[81,101],""id_str"":""212489264255090689"",""type"":""photo"",""display_url"":""pic.twitter.com/QSGsuE4s"",""url"":""http://t.co/QSGsuE4s""}],""user_mentions"":[{""id"":335212299,""name"":""Gabriele Gattiglia"",""indices"":[3,15],""screen_name"":""g_gattiglia"",""id_str"":""335212299""}]}"
212489526495560000	g_gattiglia	#archeofoss Malatesta: usando OS la PA risparmierebbe 675 mln €	Tue, 12 Jun 2012 10:20:25 +0000	12/06/2012 10:20:25		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212489526495559680	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212489464189157000	Archeologi	PA risparmierebbe 675 milioni con adozione software libero #archeoFOSS	Tue, 12 Jun 2012 10:20:10 +0000	12/06/2012 10:20:10		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212489464189157376	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[59,70]}],""user_mentions"":[]}"
212489409193447000	archeomatica	S. Malatesta: il Comune di Pavia ha aderito al progetto ha dato il permesso di fotografare importanti monumenti della città #archeofoss	Tue, 12 Jun 2012 10:19:57 +0000	12/06/2012 10:19:57		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212489409193447424	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[124,135]}],""user_mentions"":[]}"
212489264250896000	g_gattiglia	#archeofoss Malatesta: diritto di panorama wiki Loves Monuments http://t.co/QSGsuE4s	Tue, 12 Jun 2012 10:19:23 +0000	12/06/2012 10:19:23		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212489264250896384	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""media"":[{""sizes"":{""orig"":{""w"":640,""resize"":""fit"",""h"":479},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":254},""medium"":{""w"":600,""resize"":""fit"",""h"":449},""large"":{""w"":640,""resize"":""fit"",""h"":479}},""id"":212489264255090689,""media_url_https"":""https://p.twimg.com/AvLp3CqCQAESTiJ.jpg"",""media_url"":""http://p.twimg.com/AvLp3CqCQAESTiJ.jpg"",""expanded_url"":""http://twitter.com/g_gattiglia/status/212489264250896384/photo/1"",""indices"":[64,84],""id_str"":""212489264255090689"",""type"":""photo"",""display_url"":""pic.twitter.com/QSGsuE4s"",""url"":""http://t.co/QSGsuE4s""}],""user_mentions"":[]}"
212488990111175000	Archeologi	L'interrogazione 4-05031 del 2008 sancisce il diritto di panorama #archeoFOSS #wikilovesmonuments	Tue, 12 Jun 2012 10:18:17 +0000	12/06/2012 10:18:17		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212488990111174656	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[66,77]},{""text"":""wikilovesmonuments"",""indices"":[78,97]}],""user_mentions"":[]}"
212488553026957000	Archeologi	Impedimento in Italia per #wikilovesmonuments: articolo 107 codice Urbani #archeoFOSS	Tue, 12 Jun 2012 10:16:33 +0000	12/06/2012 10:16:33		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212488553026957312	"{""urls"":[],""hashtags"":[{""text"":""wikilovesmonuments"",""indices"":[26,45]},{""text"":""archeoFOSS"",""indices"":[74,85]}],""user_mentions"":[]}"
212488455853314000	archeomatica	S. Malatesta: Wiki Loves Monuments, le liste di monumenti e le problematiche legislative #archeofoss	Tue, 12 Jun 2012 10:16:10 +0000	12/06/2012 10:16:10		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212488455853314048	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[89,100]}],""user_mentions"":[]}"
212487984971399000	Archeologi	Sulla scia di #wikilovesmonuments la Spagna ha creato database di monumenti, in Italia si sta procedendo #archeoFOSS	Tue, 12 Jun 2012 10:14:18 +0000	12/06/2012 10:14:18		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212487984971399169	"{""urls"":[],""hashtags"":[{""text"":""wikilovesmonuments"",""indices"":[14,33]},{""text"":""archeoFOSS"",""indices"":[105,116]}],""user_mentions"":[]}"
212487467184570000	archeomatica	S. Malatesta: Wiki Loves Monuments permette di avvicinare il cittadino al bene culturale rendendolo più partecipe #archeofoss @AubreyMcFato	Tue, 12 Jun 2012 10:12:14 +0000	12/06/2012 10:12:14		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212487467184570368	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[114,125]}],""user_mentions"":[{""id"":11055732,""name"":""AubreyMcFato"",""indices"":[126,139],""screen_name"":""AubreyMcFato"",""id_str"":""11055732""}]}"
212487220492382000	Archeologi	Malatesta: liste di monumenti per sensibilizzare verso il proprio territorio #archeoFOSS	Tue, 12 Jun 2012 10:11:15 +0000	12/06/2012 10:11:15		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212487220492382208	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[77,88]}],""user_mentions"":[]}"
212486725673554000	Archeologi	28 nazioni partecipano a #wikilovesmonuments, 13 sono in attesa #archeoFOSS	Tue, 12 Jun 2012 10:09:17 +0000	12/06/2012 10:09:17		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212486725673553922	"{""urls"":[],""hashtags"":[{""text"":""wikilovesmonuments"",""indices"":[25,44]},{""text"":""archeoFOSS"",""indices"":[64,75]}],""user_mentions"":[]}"
212486695898194000	archeomatica	S. Malatesta: Wiki Loves Monuments permette di valorizzare e far conoscere l'immenso patrimonio culturale italiano #archeofoss	Tue, 12 Jun 2012 10:09:10 +0000	12/06/2012 10:09:10		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212486695898193921	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[115,126]}],""user_mentions"":[]}"
212486535528980000	AubreyMcFato	RT @archeomatica: S. Malatesta: Wiki Loves Monuments un concorso degli utenti per gli utenti #archeofoss	Tue, 12 Jun 2012 10:08:32 +0000	12/06/2012 10:08:32		it		0	11055732		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/81820119/prova_normal.jpg	http://twitter.com/AubreyMcFato/statuses/212486535528980482	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[93,104]}],""user_mentions"":[{""id"":189104700,""name"":""Archeomatica"",""indices"":[3,16],""screen_name"":""archeomatica"",""id_str"":""189104700""}]}"
212486421917864000	archeomatica	S. Malatesta: Wiki Loves Monuments un concorso degli utenti per gli utenti #archeofoss	Tue, 12 Jun 2012 10:08:05 +0000	12/06/2012 10:08:05		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212486421917863937	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[75,86]}],""user_mentions"":[]}"
212486214660534000	g_gattiglia	#archeofoss Malatesta: il paradosso di Wikipedia: la comunita' si autoregolamenta	Tue, 12 Jun 2012 10:07:16 +0000	12/06/2012 10:07:16		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212486214660534272	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212486162898620000	Archeologi	Malatesta racconta il funzionamento di wikipedia #archeoFOSS	Tue, 12 Jun 2012 10:07:03 +0000	12/06/2012 10:07:03		it		0	261953980		&lt	a href=&quot	http://mobile.twitter.com&quot	 rel=&quot	nofollow&quot	&gt	Mobile Web&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212486162898620418	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[49,60]}],""user_mentions"":[]}"
212485309257101000	archeomatica	S. Malatesta e M. Milella parlano di Wiki Loves Monuments a #archeofoss @WikiCulture #WLM12	Tue, 12 Jun 2012 10:03:40 +0000	12/06/2012 10:03:40		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212485309257101312	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[60,71]},{""text"":""WLM12"",""indices"":[85,91]}],""user_mentions"":[{""id"":109969975,""name"":""WikiCulture"",""indices"":[72,84],""screen_name"":""WikiCulture"",""id_str"":""109969975""}]}"
212484740522062000	archeomatica	@MappaProject Il MOD per un'archeologia sempre più 2.0 ! #archeofoss	Tue, 12 Jun 2012 10:01:24 +0000	12/06/2012 10:01:24		it	MappaProject	364907073	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212484740522061826	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[57,68]}],""user_mentions"":[{""id"":364907073,""name"":""Mappa Project"",""indices"":[0,13],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212484123363779000	Archeologi	"Obiettivi @MappaProject: definizione di good practices, di standard di documentazione, lancio della tendenza ""dato chiama dato"" #archeoFOSS"	Tue, 12 Jun 2012 09:58:57 +0000	12/06/2012 09:58:57		it		0	261953980		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212484123363778560	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[128,139]}],""user_mentions"":[{""id"":364907073,""name"":""Mappa Project"",""indices"":[10,23],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
